date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-02-12 00:00:00,-13.241666666666667,55.94749999999999,3.9891666666666654,298.3333333333333,0.0,0.0,0.0
2018-02-12 01:00:00,-14.04,60.51100000000001,3.654000000000001,295.0,0.0,0.0,0.0
2018-02-12 02:00:00,-15.222222222222221,62.031111111111116,2.8033333333333332,284.4444444444445,0.0,0.0,0.0
2018-02-12 03:00:00,-16.11,65.79899999999999,2.521,274.0,0.0,0.0,0.0
2018-02-12 04:00:00,-17.072727272727274,66.91090909090909,2.8063636363636366,280.90909090909093,0.0,0.0,0.0
2018-02-12 05:00:00,-17.483333333333334,67.64916666666669,3.601666666666667,311.6666666666667,0.0,0.0,0.0
2018-02-12 06:00:00,-17.523076923076925,65.30538461538464,3.5238461538461534,329.23076923076917,0.0,0.0,0.0
2018-02-12 07:00:00,-18.191666666666666,65.67500000000001,2.529166666666667,319.1666666666667,0.0,0.0,0.0
2018-02-12 08:00:00,-18.575,67.88166666666667,2.828333333333333,332.5,6.0,38.5,5.0
2018-02-12 09:00:00,-18.254545454545454,66.29818181818183,2.385454545454545,335.45454545454544,84.5,222.0,50.0
2018-02-12 10:00:00,-17.018181818181816,59.407272727272726,1.9654545454545451,301.8181818181818,211.5,399.0,93.5
2018-02-12 11:00:00,-16.509999999999998,55.95399999999999,2.367,298.0,304.5,418.5,135.5
2018-02-12 12:00:00,-15.5,52.9975,2.058333333333333,335.0,277.5,142.0,209.0
2018-02-12 13:00:00,-13.99,47.499,1.491,195.5555555555556,241.5,64.0,208.5
2018-02-12 14:00:00,-13.03,44.073,0.5144444444444445,32.5,408.5,518.5,148.0
2018-02-12 15:00:00,-12.890909090909092,42.43272727272728,0.7009090909090909,118.1818181818182,381.0,561.5,127.5
2018-02-12 16:00:00,-11.97272727272727,39.86636363636364,0.14,30.90909090909091,228.0,303.0,124.5
2018-02-12 17:00:00,-12.436363636363636,40.2,0.0,0.0,163.5,517.5,52.5
2018-02-12 18:00:00,-12.73,38.608000000000004,0.0,0.0,34.5,173.5,20.5
2018-02-12 19:00:00,-13.916666666666664,45.73666666666667,0.0,0.0,0.0,0.0,0.0
2018-02-12 20:00:00,-15.418181818181818,54.26181818181818,0.0,0.0,0.0,0.0,0.0
2018-02-12 21:00:00,-16.258333333333333,58.10833333333334,0.0,0.0,0.0,0.0,0.0
2018-02-12 22:00:00,-16.391666666666666,61.0525,0.0,0.0,0.0,0.0,0.0
2018-02-12 23:00:00,-17.018181818181816,66.86909090909091,0.56,53.63636363636363,0.0,0.0,0.0
2018-02-13 00:00:00,-16.2,64.35400000000001,0.0,0.0,0.0,0.0,0.0
2018-02-13 01:00:00,-14.266666666666667,61.68444444444444,0.0,0.0,0.0,0.0,0.0
2018-02-13 02:00:00,-13.483333333333334,62.45833333333334,1.198333333333333,100.83333333333331,0.0,0.0,0.0
2018-02-13 03:00:00,-12.07,52.99100000000001,2.676,130.0,0.0,0.0,0.0
2018-02-13 04:00:00,-11.736363636363635,53.73454545454545,2.9481818181818182,130.9090909090909,0.0,0.0,0.0
2018-02-13 05:00:00,-11.01,52.10600000000001,4.271,146.0,0.0,0.0,0.0
2018-02-13 06:00:00,-11.092857142857142,52.05214285714286,4.482857142857143,150.0,0.0,0.0,0.0
2018-02-13 07:00:00,-11.518181818181818,53.83272727272728,3.836363636363637,160.9090909090909,0.0,0.0,0.0
2018-02-13 08:00:00,-11.566666666666665,58.92333333333333,2.8033333333333332,160.0,2.5,0.0,2.5
2018-02-13 09:00:00,-10.381818181818184,57.958181818181814,4.302727272727274,159.0909090909091,24.5,0.0,24.5
2018-02-13 10:00:00,-8.99,52.262,4.732,160.0,30.5,0.0,30.5
2018-02-13 11:00:00,-7.725,50.33750000000001,3.471666666666668,164.16666666666666,113.0,29.0,100.5
2018-02-13 12:00:00,-5.283333333333333,50.17416666666667,5.358333333333333,182.5,436.5,641.5,119.5
2018-02-13 13:00:00,-3.4,51.29083333333333,6.688333333333333,184.16666666666663,568.5,915.5,88.5
2018-02-13 14:00:00,-2.5166666666666666,53.80750000000001,6.600833333333334,189.16666666666663,552.5,913.5,86.0
2018-02-13 15:00:00,-1.9769230769230768,56.390769230769216,5.578461538461538,194.61538461538456,479.0,881.0,80.5
2018-02-13 16:00:00,-2.018181818181818,58.591818181818184,6.50090909090909,190.0,355.0,810.0,69.5
2018-02-13 17:00:00,-2.4222222222222225,60.371111111111105,6.4011111111111125,188.88888888888889,191.0,611.0,55.0
2018-02-13 18:00:00,-3.027272727272727,63.14818181818182,5.330000000000001,191.8181818181818,34.0,143.5,22.5
2018-02-13 19:00:00,-3.945454545454545,67.65545454545455,4.8181818181818175,190.0,0.0,0.0,0.0
2018-02-13 20:00:00,-4.363636363636363,69.84545454545456,4.444545454545456,190.9090909090909,0.0,0.0,0.0
2018-02-13 21:00:00,-4.5555555555555545,71.14111111111113,4.231111111111111,195.5555555555556,0.0,0.0,0.0
2018-02-13 22:00:00,-4.7,71.906,3.7050000000000014,197.0,0.0,0.0,0.0
2018-02-13 23:00:00,-5.0,73.51444444444445,3.831111111111112,202.22222222222226,0.0,0.0,0.0
2018-02-14 00:00:00,-5.083333333333333,74.9775,3.99,201.66666666666663,0.0,0.0,0.0
2018-02-14 01:00:00,-5.511111111111113,76.48,4.002222222222224,198.88888888888889,0.0,0.0,0.0
2018-02-14 02:00:00,-6.008333333333333,79.105,3.4733333333333336,190.8333333333333,0.0,0.0,0.0
2018-02-14 03:00:00,-6.11,80.017,3.139,193.0,0.0,0.0,0.0
2018-02-14 04:00:00,-6.927272727272728,82.18363636363638,2.805454545454545,185.45454545454547,0.0,0.0,0.0
2018-02-14 05:00:00,-7.18,80.242,2.779,179.0,0.0,0.0,0.0
2018-02-14 06:00:00,-7.1000000000000005,81.89666666666669,3.216666666666667,181.66666666666663,0.0,0.0,0.0
2018-02-14 07:00:00,-7.691666666666666,80.9925,2.53,170.0,0.0,0.0,0.0
2018-02-14 08:00:00,-7.8909090909090915,79.42818181818183,3.1345454545454547,167.27272727272728,8.5,44.5,7.0
2018-02-14 09:00:00,-5.909090909090909,79.15545454545455,4.442727272727272,184.54545454545453,102.5,337.5,47.5
2018-02-14 10:00:00,-3.65,71.92166666666667,4.928333333333334,185.0,279.0,694.5,65.0
2018-02-14 11:00:00,-1.55,67.20916666666666,2.8724999999999987,176.66666666666663,442.0,891.5,69.0
2018-02-14 12:00:00,1.35,58.23916666666667,2.185833333333333,135.83333333333334,535.5,926.0,76.0
2018-02-14 13:00:00,3.025,51.94,4.673333333333334,181.66666666666663,578.0,941.0,79.5
2018-02-14 14:00:00,4.066666666666666,51.61000000000001,5.315,180.0,562.5,940.0,77.5
2018-02-14 15:00:00,4.538461538461538,53.59307692307691,5.1438461538461535,168.46153846153842,489.0,912.5,72.0
2018-02-14 16:00:00,5.0769230769230775,53.95153846153847,5.46076923076923,184.61538461538456,366.0,848.5,63.0
2018-02-14 17:00:00,4.14,59.556,5.0920000000000005,193.0,186.0,599.0,54.5
2018-02-14 18:00:00,3.6384615384615375,61.74,3.4838461538461543,193.0769230769231,47.5,302.5,22.0
2018-02-14 19:00:00,2.3818181818181814,67.46818181818183,2.5245454545454544,178.1818181818182,0.0,0.0,0.0
2018-02-14 20:00:00,1.975,69.42500000000003,2.8725,201.66666666666663,0.0,0.0,0.0
2018-02-14 21:00:00,1.85,70.29500000000002,3.5600000000000014,213.3333333333333,0.0,0.0,0.0
2018-02-14 22:00:00,1.8818181818181816,70.13363636363637,4.165454545454545,218.1818181818182,0.0,0.0,0.0
2018-02-14 23:00:00,1.975,69.42500000000001,4.63,224.16666666666663,0.0,0.0,0.0
2018-02-15 00:00:00,1.0916666666666666,71.03250000000001,3.515833333333333,233.3333333333333,0.0,0.0,0.0
2018-02-15 01:00:00,0.9666666666666668,69.21250000000002,3.3875,235.8333333333333,0.0,0.0,0.0
2018-02-15 02:00:00,1.5699999999999998,66.285,3.1910000000000003,239.0,0.0,0.0,0.0
2018-02-15 03:00:00,1.1454545454545455,68.33909090909093,2.665454545454545,230.9090909090909,0.0,0.0,0.0
2018-02-15 04:00:00,-0.054545454545454536,74.54272727272725,2.5263636363636355,223.63636363636363,0.0,0.0,0.0
2018-02-15 05:00:00,-1.73,75.97099999999998,2.211,238.0,0.0,0.0,0.0
2018-02-15 06:00:00,-2.275,77.02749999999997,2.0575,216.66666666666663,0.0,0.0,0.0
2018-02-15 07:00:00,-2.018181818181818,74.87545454545453,2.0572727272727267,210.0,0.0,0.0,0.0
2018-02-15 08:00:00,-2.163636363636364,74.90636363636362,2.3381818181818184,241.8181818181818,9.0,39.5,7.5
2018-02-15 09:00:00,-0.8090909090909091,75.16181818181819,2.8999999999999995,278.1818181818182,113.0,374.5,48.5
2018-02-15 10:00:00,1.5777777777777775,71.37375,5.056666666666667,308.3333333333333,293.0,735.0,65.5
2018-02-15 11:00:00,2.275,67.92500000000001,5.657777777777778,325.5555555555556,313.0,553.0,83.5
2018-02-15 12:00:00,1.975,67.08333333333333,5.9575,322.5,189.5,133.5,123.0
2018-02-15 13:00:00,1.7363636363636366,64.77090909090909,5.050000000000002,343.6363636363636,367.0,262.0,227.0
2018-02-15 14:00:00,1.5916666666666668,63.14166666666669,5.0575,350.0,356.0,273.5,214.5
2018-02-15 15:00:00,1.1454545454545455,59.67181818181819,6.078181818181819,310.90909090909093,409.0,633.0,116.5
2018-02-15 16:00:00,0.5,61.188,5.812000000000001,279.0,260.5,373.5,122.0
2018-02-15 17:00:00,-0.36,62.858999999999995,5.504,325.0,140.5,271.0,78.0
2018-02-15 18:00:00,-1.0083333333333333,63.65666666666666,6.0008333333333335,330.0,31.5,75.0,24.0
2018-02-15 19:00:00,-1.009090909090909,63.22090909090909,6.454545454545454,328.1818181818182,0.0,0.0,0.0
2018-02-15 20:00:00,-2.28,63.84500000000001,8.179,330.0,0.0,0.0,0.0
2018-02-15 21:00:00,-3.408333333333333,62.04,7.716666666666666,327.5,0.0,0.0,0.0
2018-02-15 22:00:00,-4.633333333333334,68.41083333333334,7.418333333333332,310.0,0.0,0.0,0.0
2018-02-15 23:00:00,-7.191666666666666,65.39,7.975833333333334,303.3333333333333,0.0,0.0,0.0
2018-02-16 00:00:00,-10.009090909090908,57.51363636363635,7.998181818181819,303.6363636363636,0.0,0.0,0.0
2018-02-16 01:00:00,-12.484615384615385,48.50153846153846,8.310769230769232,310.76923076923083,0.0,0.0,0.0
2018-02-16 02:00:00,-14.090909090909092,48.34454545454548,7.201818181818182,315.45454545454544,0.0,0.0,0.0
2018-02-16 03:00:00,-15.736363636363635,51.44272727272728,6.5,310.0,0.0,0.0,0.0
2018-02-16 04:00:00,-16.7,52.89090909090908,6.079999999999999,306.3636363636364,0.0,0.0,0.0
2018-02-16 05:00:00,-17.016666666666666,54.49833333333334,4.758333333333334,303.3333333333333,0.0,0.0,0.0
2018-02-16 06:00:00,-17.644444444444446,61.53000000000001,3.773333333333333,301.1111111111111,0.0,0.0,0.0
2018-02-16 07:00:00,-17.981818181818184,64.72454545454546,2.852727272727273,280.0,0.0,0.0,0.0
2018-02-16 08:00:00,-17.983333333333334,65.51916666666669,2.7875,261.6666666666667,11.5,85.5,8.0
2018-02-16 09:00:00,-16.554545454545455,62.79454545454546,3.0872727272727274,265.45454545454544,126.5,507.5,39.5
2018-02-16 10:00:00,-15.21818181818182,60.95272727272727,3.4618181818181815,253.63636363636363,312.5,834.0,51.5
2018-02-16 11:00:00,-13.233333333333334,52.87833333333333,4.203333333333334,245.0,470.0,954.0,60.5
2018-02-16 12:00:00,-11.509090909090908,50.57454545454545,4.162727272727273,234.54545454545453,571.0,997.0,66.0
2018-02-16 13:00:00,-10.6,50.485,5.093000000000001,214.0,609.0,996.0,71.5
2018-02-16 14:00:00,-9.075,47.6225,5.144166666666668,219.16666666666663,592.0,990.0,71.5
2018-02-16 15:00:00,-8.33,49.45800000000001,4.475,212.0,509.5,947.5,67.0
2018-02-16 16:00:00,-8.027272727272727,45.92181818181818,5.564545454545454,198.1818181818182,343.5,749.0,67.5
2018-02-16 17:00:00,-8.575000000000001,47.74,5.357500000000001,182.5,191.5,621.5,46.5
2018-02-16 18:00:00,-9.036363636363637,48.540909090909096,4.863636363636363,180.9090909090909,46.0,254.5,23.0
2018-02-16 19:00:00,-9.54,50.143,4.68,181.0,0.0,0.0,0.0
2018-02-16 20:00:00,-10.0,55.33181818181818,4.3954545454545455,174.54545454545453,0.0,0.0,0.0
2018-02-16 21:00:00,-9.45,60.06833333333333,4.458333333333334,175.83333333333337,0.0,0.0,0.0
2018-02-16 22:00:00,-8.663636363636364,64.82090909090908,4.863636363636365,185.45454545454547,0.0,0.0,0.0
2018-02-16 23:00:00,-7.983333333333332,66.97083333333335,5.100833333333333,185.8333333333333,0.0,0.0,0.0
2018-02-17 00:00:00,-7.62,65.38600000000001,5.657,186.0,0.0,0.0,0.0
2018-02-17 01:00:00,-6.976923076923077,65.2053846153846,5.262307692307692,187.6923076923077,0.0,0.0,0.0
2018-02-17 02:00:00,-6.21,63.383,6.224999999999999,193.0,0.0,0.0,0.0
2018-02-17 03:00:00,-5.963636363636363,62.40363636363637,4.8181818181818175,196.3636363636364,0.0,0.0,0.0
2018-02-17 04:00:00,-5.963636363636363,63.6290909090909,4.3963636363636365,205.45454545454547,0.0,0.0,0.0
2018-02-17 05:00:00,-5.9692307692307685,67.45384615384614,3.8784615384615377,203.84615384615384,0.0,0.0,0.0
2018-02-17 06:00:00,-5.2,63.893,3.0360000000000005,204.0,0.0,0.0,0.0
2018-02-17 07:00:00,-4.184615384615385,62.68923076923078,3.1661538461538465,205.38461538461544,0.0,0.0,0.0
2018-02-17 08:00:00,-4.04,68.78999999999999,2.829,206.0,12.5,67.0,9.5
2018-02-17 09:00:00,-4.133333333333333,78.96533333333333,2.4693333333333327,201.3333333333333,114.5,365.0,50.5
2018-02-17 10:00:00,-3.5666666666666664,80.55666666666667,3.515833333333333,214.16666666666663,254.5,538.0,83.5
2018-02-17 11:00:00,-2.4846153846153842,77.1123076923077,4.0,247.6923076923077,379.5,633.5,104.5
2018-02-17 12:00:00,-1.31,70.62099999999998,4.269,277.0,468.0,688.0,116.0
2018-02-17 13:00:00,0.030769230769230764,60.72692307692307,3.5623076923076926,272.3076923076923,509.5,716.5,119.5
2018-02-17 14:00:00,1.0916666666666666,54.66,5.315,278.3333333333333,574.5,926.5,82.5
2018-02-17 15:00:00,2.018181818181818,46.66363636363636,7.202727272727272,285.45454545454544,505.5,907.5,77.5
2018-02-17 16:00:00,1.7363636363636366,44.60727272727273,8.183636363636365,287.27272727272725,379.0,831.0,70.5
2018-02-17 17:00:00,0.96,43.037,7.305,289.0,208.5,635.0,56.0
2018-02-17 18:00:00,-0.5545454545454546,41.84272727272728,6.921818181818183,292.72727272727275,52.0,303.5,26.5
2018-02-17 19:00:00,-1.836363636363636,46.50181818181819,5.657272727272727,299.09090909090907,0.0,0.0,0.0
2018-02-17 20:00:00,-3.025,45.17083333333334,6.343333333333334,296.6666666666667,0.0,0.0,0.0
2018-02-17 21:00:00,-4.127272727272727,43.09272727272728,4.864545454545454,296.3636363636364,0.0,0.0,0.0
2018-02-17 22:00:00,-5.7,45.76545454545455,2.6209090909090897,292.72727272727275,0.0,0.0,0.0
2018-02-17 23:00:00,-6.67,49.57599999999999,1.749,259.0,0.0,0.0,0.0
2018-02-18 00:00:00,-7.774999999999999,55.67833333333334,0.9425,119.16666666666669,0.0,0.0,0.0
2018-02-18 01:00:00,-9.0,63.62090909090909,0.6545454545454547,59.09090909090909,0.0,0.0,0.0
2018-02-18 02:00:00,-8.988888888888889,66.41888888888886,0.1711111111111111,24.44444444444445,0.0,0.0,0.0
2018-02-18 03:00:00,-9.116666666666667,68.43833333333333,0.25666666666666665,23.33333333333333,0.0,0.0,0.0
2018-02-18 04:00:00,-7.17,62.125,1.6959999999999995,83.0,0.0,0.0,0.0
2018-02-18 05:00:00,-6.459999999999999,59.83599999999999,2.262,112.0,0.0,0.0,0.0
2018-02-18 06:00:00,-5.96,52.74400000000001,4.402222222222223,111.11111111111113,0.0,0.0,0.0
2018-02-18 07:00:00,-5.966666666666666,52.09833333333335,5.142500000000001,125.0,0.0,0.0,0.0
2018-02-18 08:00:00,-5.0,48.88916666666668,5.871666666666667,123.33333333333331,5.5,7.0,5.0
2018-02-18 09:00:00,-4.45,50.4625,6.4300000000000015,122.5,29.0,0.0,29.0
2018-02-18 10:00:00,-3.7545454545454544,59.56,7.203636363636362,131.8181818181818,60.0,0.0,60.0
2018-02-18 11:00:00,-2.01,68.04400000000001,8.849,144.0,105.0,0.0,105.0
2018-02-18 12:00:00,0.14545454545454548,69.52636363636364,9.213636363636363,150.0,128.5,0.0,128.5
2018-02-18 13:00:00,2.4833333333333334,65.53416666666666,5.529166666666668,161.66666666666666,233.5,46.5,208.0
2018-02-18 14:00:00,-5.276602564102563,60.97166666666667,6.600833333333334,175.83333333333337,262.5,86.0,216.0
2018-02-18 15:00:00,-4.826704545454546,59.602,8.797,193.0,240.0,88.0,197.5
2018-02-18 16:00:00,-4.817045454545455,60.69833333333332,8.831666666666667,188.3333333333333,168.0,77.5,140.0
2018-02-18 17:00:00,-5.344833916083917,58.015,5.297999999999999,186.0,136.5,188.5,90.0
2018-02-18 18:00:00,-6.2055050505050495,60.59166666666666,3.1733333333333333,181.66666666666663,35.0,70.5,28.0
2018-02-18 19:00:00,-6.898257575757576,65.07454545454544,2.8063636363636366,177.27272727272728,0.0,0.0,0.0
2018-02-18 20:00:00,-7.670288461538463,71.482,1.7480000000000002,137.0,0.0,0.0,0.0
2018-02-18 21:00:00,1.2909090909090908,77.35545454545455,0.462,34.0,0.0,0.0,0.0
2018-02-18 22:00:00,-0.47,75.525,4.476,323.0,0.0,0.0,0.0
2018-02-18 23:00:00,-2.869230769230769,78.9523076923077,4.670000000000001,347.6923076923077,0.0,0.0,0.0
2018-02-19 00:00:00,-3.046153846153845,79.4676923076923,5.736923076923077,357.6923076923077,0.0,0.0,0.0
2018-02-19 01:00:00,-2.963636363636364,78.88000000000002,5.799090909090908,200.9090909090909,0.0,0.0,0.0
2018-02-19 02:00:00,-3.025,78.06,5.4,242.5,0.0,0.0,0.0
2018-02-19 03:00:00,-3.783333333333333,77.44333333333334,6.0875,243.3333333333333,0.0,0.0,0.0
2018-02-19 04:00:00,-4.963636363636363,77.6881818181818,6.49909090909091,264.54545454545456,0.0,0.0,0.0
2018-02-19 05:00:00,-6.009090909090909,79.0909090909091,6.827272727272727,79.0909090909091,0.0,0.0,0.0
2018-02-19 06:00:00,-6.972727272727273,77.55181818181819,5.938181818181818,12.727272727272727,0.0,0.0,0.0
2018-02-19 07:00:00,-6.990909090909091,73.16727272727272,6.500909090909091,231.8181818181818,0.0,0.0,0.0
2018-02-19 08:00:00,-7.4363636363636365,74.12909090909092,6.6872727272727275,170.9090909090909,7.5,0.5,7.5
2018-02-19 09:00:00,-7.7200000000000015,74.48499999999999,7.047999999999999,20.0,71.0,52.5,61.0
