datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),wind_speed (m/s),surface_pressure (Pa)
1/12/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,8.39,8.13,4.9,97764.24
1/12/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,4.94,4.49,6.05,97787.84
1/12/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,2.29,1.72,5.66,97823.58
1/12/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,1.13,0.48,5.52,97785.48
1/12/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-0.78,-1.79,5.49,97830.66
1/12/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-0.83,-1.71,6.45,97957.51
1/12/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-0.12,-0.89,6.01,98013.98
1/12/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-0.09,-0.91,6.47,98056.5
1/12/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-0.96,-1.93,8.03,98137.09
1/12/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-2.34,-3.8,7.7,98269.9
1/12/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-2.7,-4.45,7.43,98358.67
1/12/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-3.07,-5.14,7.77,98329.25
1/12/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-3.51,-5.2,7.37,98338.66
1/12/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-3.71,-5.79,6.84,98360.05
1/12/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-3.98,-6.61,7.05,98436.7
1/12/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-4.05,-7.26,6.86,98564.09
1/12/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-5.32,-8.6,5.98,98733.42
1/12/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-5.63,-9.39,6.48,98796.4
1/13/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-5.81,-10.02,7.53,98838.16
1/13/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-6.18,-10.66,7.2,99002.24
1/13/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-6.79,-12.24,7.3,99106.43
1/13/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-7.63,-13.54,7.3,99114.9
1/13/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-8.35,-14.37,7.32,99185.87
1/13/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-9.03,-15.29,6.96,99361.64
1/13/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-9.86,-15.66,6.98,99416.14
1/13/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-10.17,-15.65,6.6,99504.41
1/13/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-10.72,-15.78,6.07,99575.44
1/13/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-10.74,-15.57,5.72,99633.26
1/13/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-10.72,-16.22,5.41,99746.74
1/13/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-10.5,-15.96,4.49,99827.61
1/13/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-10.36,-15.8,3.61,99922.75
1/13/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-10.32,-15.84,2.85,99980.97
1/13/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-9.47,-15.52,2.84,100071.65
1/13/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-8.45,-15.51,4.52,100154.85
1/13/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-7.74,-15.3,4.14,100229.74
1/13/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-7.15,-14.52,4.07,100234.47
1/13/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-7.05,-14.2,4.17,100212.74
1/13/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-6.96,-13.92,4.22,100209.86
1/13/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-6.75,-14.03,4.12,100237.36
1/13/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-6.76,-14.09,4.07,100265.88
1/13/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-7.76,-14.33,3.17,100346.15
1/13/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-7.66,-13.61,3.09,100405.46
1/14/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-8.32,-13.16,2.43,100451.77
1/14/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-8.84,-13.23,2.11,100479.52
1/14/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-10.03,-13.31,2.28,100541.66
1/14/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-10.97,-13.54,2.36,100571.71
1/14/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-11.43,-13.58,2.29,100595.72
1/14/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-12.19,-14,2.41,100618.12
1/14/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-12.81,-14.1,2.67,100615.8
1/14/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-13.61,-14.58,2.61,100631.39
1/14/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-14.65,-15.09,2.23,100632.17
1/14/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-15.31,-15.86,1.97,100665.91
1/14/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-15.66,-16.16,1.84,100658.7
1/14/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-15.58,-16.08,1.42,100693.29
1/14/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-15.72,-16.27,1.25,100714.87
1/14/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-16.21,-16.73,1.51,100740.41
1/14/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-14.9,-16.01,1.24,100786.27
1/14/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-11.47,-14.14,1.45,100794.3
1/14/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-9.83,-13.51,2.91,100773.22
1/14/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-8.4,-14.11,3.82,100680.39
1/14/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-8.23,-14.99,3.8,100556.64
1/14/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-7.9,-15.24,3.64,100451.99
1/14/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-7.59,-15.72,3.56,100363.93
1/14/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-7.24,-15.61,3.61,100302.45
1/14/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-8,-15.03,3.94,100251.21
1/14/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-8.84,-14.71,3.46,100231.91
1/15/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-9.1,-14.29,3.55,100191.25
1/15/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-8.95,-13.79,3.88,100169.5
1/15/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-9.31,-13.71,4.55,100087.36
1/15/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-9.15,-13.41,4.46,100053.21
1/15/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-9.24,-13.6,4.33,100005.29
1/15/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-9.22,-13.34,4.31,99928.71
1/15/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-9.42,-13.04,4.26,99853.57
1/15/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-9.57,-12.79,4.21,99783.09
1/15/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-9.39,-12.3,3.95,99723.24
1/15/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-9.32,-11.86,4.01,99669.16
1/15/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-9.06,-11.17,4.32,99542.81
1/15/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-8.96,-10.98,4.14,99481.15
1/15/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-8.99,-10.75,4.18,99439.88
1/15/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-8.83,-10.34,4.08,99431.5
1/15/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-8.4,-9.72,4.01,99391.7
1/15/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-7.7,-9.01,4.52,99390.99
1/15/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-7.01,-8.56,4.66,99358.7
1/15/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-6.5,-7.95,4.59,99297.55
1/15/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-6.17,-7.57,4.5,99200.29
1/15/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-5.95,-7.56,4.53,99158.36
1/15/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-5.4,-6.99,4.45,99163.22
1/15/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-4.99,-6.64,3.93,99220.35
1/15/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-5.44,-6.7,3.45,99321.21
1/15/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-5.44,-6.59,3.75,99387.35
1/16/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-6.13,-7.25,4.93,99442.7
1/16/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-7.48,-9.12,5.6,99552.93
1/16/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-9.38,-11.58,5.6,99619.09
1/16/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-11.27,-13.78,5.45,99681.1
1/16/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-12.22,-14.88,5.13,99732.32
1/16/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-13.44,-16.15,4.81,99778.34
1/16/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-14.25,-16.87,4.68,99804.51
1/16/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-14.65,-17.34,4.45,99820.65
1/16/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-15.44,-18.23,4.07,99860.55
1/16/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-16.2,-18.89,3.76,99896.07
1/16/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-17.36,-20.21,3.5,99970.48
1/16/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-17.47,-20.3,3.53,100020.68
1/16/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-17.2,-20.08,3.89,100045.48
1/16/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-17.22,-20.06,4.02,100062.88
1/16/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-16.98,-19.89,4.15,100126.52
1/16/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-16.67,-19.62,4.12,100140.09
1/16/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-16.57,-19.49,4.04,100168.05
1/16/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-15.93,-18.91,4.16,100155.17
1/16/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-15.29,-18.41,4.25,100121.62
1/16/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-14.83,-17.89,4.18,100091.17
1/16/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-14.45,-17.27,4.17,100089.33
1/16/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-13.94,-16.74,4.03,100122.33
1/16/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-14.09,-17.03,3.43,100188.95
1/16/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-14.1,-16.85,2.78,100233.02
1/17/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-14.07,-16.67,2.53,100251.95
1/17/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-13.78,-16.34,2.69,100289.3
1/17/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-13.55,-16.05,2.89,100309.73
1/17/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-14.1,-16.14,2.89,100311.49
1/17/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-15.12,-17,2.7,100299.48
1/17/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-15.84,-17.37,2.64,100278.41
1/17/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-16.58,-17.71,2.51,100236.62
1/17/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-17.08,-17.93,2.48,100224.64
1/17/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-17.5,-18.24,2.45,100229.22
1/17/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-17.87,-18.66,2.47,100235.02
1/17/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-14.97,-16.28,2.37,100258.52
1/17/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-14.72,-16.08,2.25,100257.77
1/17/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-13.95,-15.45,2.29,100268.73
1/17/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-13.04,-14.77,2.51,100281.45
1/17/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-11.91,-13.65,3.02,100282.53
1/17/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-10.82,-13.01,3.33,100310.01
1/17/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-11.21,-13.54,3.68,100365.52
1/17/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-10.66,-13.68,3.93,100321.83
1/17/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-10.08,-13.71,4.51,100206.86
1/17/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-9.66,-13.67,4.91,100163.72
1/17/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-9.28,-13.35,5.05,100099.83
1/17/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-9.06,-13.29,5.08,100084.88
1/17/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-9.81,-13.13,4.77,100028.55
1/17/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-10.25,-13.38,5.2,99994.3
1/18/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-10.6,-13.52,5.55,99955.38
1/18/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-10.46,-13.6,5.88,99876.42
1/18/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-10.52,-13.77,6.3,99778.55
1/18/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-10.49,-13.87,6.64,99693.79
1/18/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-10.13,-13.71,6.8,99631.04
1/18/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-9.9,-13.44,6.81,99564.93
1/18/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-9.99,-13.25,6.89,99493.95
1/18/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-10.01,-13.5,6.98,99435.95
1/18/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-10.28,-13.74,6.86,99414.23
1/18/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-10.58,-13.93,6.78,99379.87
1/18/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-10.28,-13.73,6.45,99301.47
1/18/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-10.24,-13.71,6.64,99257.59
1/18/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-10.29,-13.74,6.82,99270.09
1/18/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-10.18,-13.68,6.76,99268.13
1/18/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-9.42,-13.27,6.86,99239.87
1/18/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-7.82,-12.3,6.52,99259.13
1/18/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-6.94,-11.68,7.23,99244.73
1/18/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-5.81,-10.94,7.42,99155.29
1/18/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-4.92,-10.44,7.24,99071.52
1/18/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-4.16,-9.82,6.87,99000.57
1/18/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-3.4,-9.34,6.49,98999.74
1/18/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-2.59,-8.95,5.64,98941.38
1/18/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-3.06,-8.81,5.86,98901.44
1/18/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-3.21,-8.87,6.12,98910.23
1/19/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-3.11,-9.05,6.57,98887.78
1/19/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-3.12,-9.1,6.88,98918.38
1/19/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-3.07,-9.12,6.89,98889.7
1/19/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-3.45,-9.31,6.68,98859.9
1/19/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-3.56,-9.35,6.62,98813.05
1/19/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-3.82,-9.51,6.53,98769.1
1/19/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-4.07,-9.54,6.41,98797.7
1/19/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-4.17,-9.72,6.39,98738.3
1/19/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-4.45,-9.9,6.41,98709.87
1/19/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-4.84,-10.04,6.33,98702.5
1/19/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-4.8,-9.84,5.91,98723.45
1/19/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-4.83,-9.83,5.64,98729.17
1/19/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-5,-9.88,5.59,98699.7
1/19/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-5.03,-9.94,5.73,98679.66
1/19/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-4.4,-9.5,6.02,98648.27
1/19/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-2.4,-8.33,5.83,98676.94
1/19/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-1.79,-8.08,6.35,98693.73
1/19/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-0.84,-7.33,6.72,98595.2
1/19/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-0.15,-6.86,6.8,98516.78
1/19/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,0.39,-6.48,6.85,98410.66
1/19/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,0.94,-5.82,6.71,98335.85
1/19/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,1.74,-5.4,6.75,98281.34
1/19/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,1.63,-5.86,6.4,98269.18
1/19/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,1.17,-5.7,6.81,98258.5
1/20/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,1.15,-5.43,7.34,98215.76
1/20/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,1.3,-5,7.63,98197.6
1/20/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,1.46,-4.74,7.73,98209.95
1/20/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,1.49,-4.54,7.82,98178.86
1/20/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,1.43,-4.56,7.94,98158.1
1/20/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,1.55,-4.41,7.93,98162.94
1/20/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,1.35,-4.23,7.42,98209.55
1/20/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,1.23,-4.08,7.02,98230.85
1/20/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,1.07,-3.99,6.98,98249.81
1/20/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,0.92,-3.83,6.82,98280.85
1/20/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,0.31,-4.16,5.95,98287.04
1/20/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,0.24,-4.28,5.5,98382.66
1/20/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,0.26,-4.41,5.44,98380.16
1/20/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,0.06,-4.54,5.35,98459.77
1/20/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,0.52,-4.43,5.38,98476.47
1/20/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,2.17,-3.81,4.88,98608
1/20/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,3.34,-3.39,5.34,98586.52
1/20/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,4.66,-2.36,5.69,98613.02
1/20/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,5.23,-1.73,5.62,98552.02
1/20/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,5.7,-0.9,5.49,98561.19
1/20/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,5.94,-0.2,5.27,98526.76
1/20/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,6.12,0.23,4.54,98550.3
1/20/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,4.72,0.62,3.18,98654.75
1/20/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,4.13,0.7,3.05,98702.34
1/21/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,3.9,0.68,3.3,98735.26
1/21/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,3.91,0.79,3.36,98760.5
1/21/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,3.8,1.22,3.35,98779.72
1/21/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,4.1,2.05,3.64,98790.12
1/21/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,4.16,2.21,3.7,98770.94
1/21/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,3.94,2.29,3.32,98763.95
1/21/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,3.88,2.51,2.81,98752.76
1/21/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,3.74,2.6,2.21,98771.62
1/21/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,3.74,2.77,1.73,98772.67
1/21/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,3.65,2.67,1.67,98761.2
1/21/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,3.21,2.56,1.84,98728.6
1/21/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,3.17,2.53,1.61,98753.92
1/21/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,3.04,2.42,1.54,98744.95
1/21/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,3.46,2.69,1.81,98732.48
1/21/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,3.99,3.2,2.08,98738.27
1/21/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,5.22,4.26,2.46,98751.2
1/21/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,5.82,4.97,2.68,98745.77
1/21/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,6.83,5.96,3.08,98711.9
1/21/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,7.35,6.59,3,98610.81
1/21/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,7.53,6.79,2.85,98540.03
1/21/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,7.8,6.95,2.99,98486.55
1/21/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,7.81,7,2.78,98511.09
1/21/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,7.55,6.94,2.75,98553.81
1/21/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,7.43,6.79,2.86,98571.15
1/22/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,7.45,6.8,3.01,98574.13
1/22/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,7.48,6.79,3.1,98593.86
1/22/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,7.86,7.36,3.18,98578.48
1/22/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,8.44,7.99,3.54,98506.68
1/22/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,8.8,8.26,3.88,98486.11
1/22/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,8.76,8.15,3.43,98442.74
1/22/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,9.14,8.42,2.87,98354.84
1/22/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,9.18,8.39,3.01,98264.51
1/22/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,9.43,8.23,3.59,98185.27
1/22/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,9.41,8.28,4,98128.01
1/22/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,9.98,7.62,5.15,98029.7
1/22/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,10.13,7.62,5.18,97926.08
1/22/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,10.06,7.67,5.29,97877.55
1/22/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,10.21,7.75,6.18,97835.23
1/22/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,10.59,7.79,7.61,97851.39
1/22/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,11.79,8.19,7.96,97879.71
1/22/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,11.86,8.18,8.46,97841.41
1/22/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,11.99,8.67,8.45,97729.12
1/22/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,11.59,8.57,8.38,97537.92
1/22/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,11.66,8.7,8.55,97406.23
1/22/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,11.68,9.03,8.53,97315.93
1/22/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,11.93,9.1,7.98,97247.52
1/22/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,12.06,9.25,7.19,97258.09
1/22/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,11.99,9.13,6.25,97200.75
1/23/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,11.92,9.21,5.78,97175.66
1/23/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,11.84,9.35,5.26,97136.97
1/23/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,10.58,8.17,4.77,97056.12
1/23/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,9.22,6.7,4.92,97019.34
1/23/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,8.48,5.85,5.65,97112.09
1/23/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,6.45,3.26,4.1,97152.06
1/23/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,5.33,2.32,3.2,97158.98
1/23/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,3.42,0.85,2.42,97149.12
1/23/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,2.72,0.59,2.38,97171.39
1/23/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,2.9,0.95,3.17,97187.52
1/23/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,2.56,0.32,4.03,97259.18
1/23/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,2.42,0.92,4.82,97306.3
1/23/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,2.46,1.1,5.34,97345.45
