datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),relative_humidity (0-1),wind_speed (m/s),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2)
2019-08-08 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.97,0.45,2.93,547.60,306.62
2019-08-08 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.68,0.42,3.66,703.93,312.18
2019-08-08 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.58,0.40,3.80,820.99,316.50
2019-08-08 18:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.87,0.41,4.20,890.65,320.74
2019-08-08 19:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.52,0.41,4.71,903.12,326.44
2019-08-08 20:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.03,0.41,4.96,864.98,333.76
2019-08-08 21:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.53,0.40,4.96,748.99,334.73
2019-08-08 22:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.04,0.42,4.43,637.30,332.38
2019-08-08 23:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.79,0.42,4.31,470.10,333.36
2019-08-09 00:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.98,0.42,3.87,288.18,330.85
2019-08-09 01:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.94,0.41,3.00,113.74,327.58
2019-08-09 02:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.26,0.49,2.45,7.36,323.28
2019-08-09 03:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.81,0.68,2.38,0.00,319.29
2019-08-09 04:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.13,0.68,2.38,0.00,316.59
2019-08-09 05:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,16.91,0.69,2.32,0.00,314.46
2019-08-09 06:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,16.29,0.70,2.14,0.00,312.43
2019-08-09 07:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,15.98,0.71,2.13,0.00,308.52
2019-08-09 08:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,15.43,0.74,2.09,0.00,306.49
2019-08-09 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,14.30,0.79,2.12,0.00,304.67
2019-08-09 10:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,13.49,0.82,2.02,0.00,303.55
2019-08-09 11:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,13.04,0.85,1.77,0.00,302.34
2019-08-09 12:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,13.68,0.84,1.65,31.19,301.85
2019-08-09 13:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,15.78,0.81,1.40,174.21,304.29
2019-08-09 14:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.20,0.73,1.16,356.85,308.57
2019-08-09 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.15,0.49,1.06,534.80,315.85
2019-08-09 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.48,0.46,1.28,678.85,325.48
2019-08-09 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.47,0.41,1.44,771.74,334.21
2019-08-09 18:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.88,0.41,1.57,813.01,340.90
2019-08-09 19:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.23,0.41,1.69,869.97,342.87
2019-08-09 20:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.68,0.42,1.65,804.41,346.91
2019-08-09 21:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.63,0.45,1.96,651.68,356.94
2019-08-09 22:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.33,0.49,2.59,494.50,360.14
2019-08-09 23:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.52,0.50,2.24,326.32,367.77
2019-08-10 00:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.88,0.53,1.93,157.07,374.82
2019-08-10 01:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.98,0.58,1.27,74.59,367.21
2019-08-10 02:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.65,0.68,1.19,5.18,358.87
2019-08-10 03:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.10,0.83,1.03,0.00,351.42
2019-08-10 04:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.25,0.81,1.12,0.00,359.47
2019-08-10 05:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.03,0.79,1.32,0.00,364.73
2019-08-10 06:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.18,0.79,1.48,0.00,363.03
2019-08-10 07:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.80,0.80,1.31,0.00,387.38
2019-08-10 08:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.71,0.79,1.34,0.00,365.79
2019-08-10 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.18,0.82,1.54,0.00,360.31
2019-08-10 10:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.07,0.84,1.45,0.00,360.61
2019-08-10 11:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.34,0.79,1.37,0.00,373.98
2019-08-10 12:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.33,0.79,2.15,16.38,357.56
2019-08-10 13:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.98,0.80,2.58,89.54,365.43
2019-08-10 14:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.92,0.84,2.52,93.66,377.32
2019-08-10 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.80,0.81,2.56,21.02,382.42
2019-08-10 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.95,0.83,2.64,37.56,385.48
2019-08-10 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.39,0.81,3.38,113.58,385.31
2019-08-10 18:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.75,0.83,3.47,234.75,387.34
2019-08-10 19:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.97,0.83,4.01,471.20,387.35
2019-08-10 20:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.25,0.82,3.98,458.97,401.46
2019-08-10 21:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.08,0.80,4.05,350.75,397.59
2019-08-10 22:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.56,0.79,3.05,233.63,407.72
2019-08-10 23:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.15,0.83,3.75,140.78,409.22
2019-08-11 00:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.85,0.84,3.60,62.21,408.98
2019-08-11 01:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.71,0.83,3.11,33.42,406.10
2019-08-11 02:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.42,0.86,3.14,1.50,398.27
2019-08-11 03:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.91,0.92,2.79,0.00,408.41
2019-08-11 04:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.01,0.90,2.56,0.00,405.04
2019-08-11 05:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.12,0.90,2.51,0.00,404.96
2019-08-11 06:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.25,0.90,2.22,0.00,396.89
2019-08-11 07:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.22,0.90,1.90,0.00,405.47
2019-08-11 08:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.16,0.90,1.85,0.00,409.82
2019-08-11 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.05,0.93,1.79,0.00,403.05
2019-08-11 10:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.76,0.93,0.65,0.00,387.36
2019-08-11 11:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.70,0.93,0.82,0.00,389.67
2019-08-11 12:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.78,0.93,1.81,16.86,387.78
2019-08-11 13:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.96,0.92,2.00,106.46,386.88
2019-08-11 14:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.66,0.89,1.75,224.87,383.66
2019-08-11 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.29,0.77,1.58,415.20,373.34
2019-08-11 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.14,0.73,1.60,620.08,362.75
2019-08-11 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.42,0.66,1.82,729.54,370.21
2019-08-11 18:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.11,0.63,1.77,725.09,390.72
2019-08-11 19:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.65,0.63,1.24,675.00,399.70
2019-08-11 20:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.42,0.61,0.50,559.80,418.81
2019-08-11 21:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.85,0.57,0.49,348.51,426.64
2019-08-11 22:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.37,0.71,0.30,251.43,430.05
2019-08-11 23:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.35,0.72,0.32,154.72,422.64
2019-08-12 00:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.32,0.72,0.15,114.72,426.00
2019-08-12 01:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.78,0.75,1.08,62.94,419.06
2019-08-12 02:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.94,0.74,1.66,3.35,403.04
2019-08-12 03:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.56,0.82,1.56,0.00,391.01
2019-08-12 04:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.02,0.83,1.55,0.00,396.94
2019-08-12 05:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.62,0.87,1.40,0.00,402.72
2019-08-12 06:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.02,0.88,1.01,0.00,405.03
2019-08-12 07:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.54,0.90,0.97,0.00,366.45
2019-08-12 08:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.05,0.90,1.04,0.00,369.37
2019-08-12 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.40,0.91,1.55,0.00,372.47
2019-08-12 10:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.04,0.96,0.30,0.00,371.34
2019-08-12 11:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.00,0.95,1.79,0.00,374.93
2019-08-12 12:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.30,0.95,1.39,14.60,377.03
2019-08-12 13:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.02,0.92,1.87,84.15,378.34
2019-08-12 14:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.02,0.87,1.67,157.00,386.02
2019-08-12 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.22,0.77,1.98,229.37,392.63
2019-08-12 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.86,0.76,2.29,251.33,397.50
2019-08-12 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.40,0.74,2.52,237.50,398.98
2019-08-12 18:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.89,0.74,2.71,296.01,402.37
2019-08-12 19:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.22,0.74,2.30,397.23,410.86
2019-08-12 20:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.56,0.71,1.94,229.48,414.40
2019-08-12 21:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.49,0.71,1.74,300.55,413.63
2019-08-12 22:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.49,0.72,1.93,209.88,416.47
2019-08-12 23:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.66,0.79,1.74,151.50,419.92
2019-08-13 00:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.19,0.83,1.57,94.30,408.32
2019-08-13 01:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.90,0.83,1.39,40.18,416.37
2019-08-13 02:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.43,0.86,1.25,1.09,413.93
2019-08-13 03:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.05,0.95,1.51,0.00,396.46
2019-08-13 04:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.68,0.95,1.85,0.00,393.36
2019-08-13 05:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.23,0.95,2.15,0.00,401.73
2019-08-13 06:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.86,0.95,1.99,0.00,393.64
2019-08-13 07:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.30,0.95,1.79,0.00,411.77
2019-08-13 08:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.88,0.95,1.43,0.00,391.66
2019-08-13 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.74,0.99,1.38,0.00,397.38
2019-08-13 10:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.13,0.90,1.96,0.00,394.39
2019-08-13 11:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.76,0.90,2.06,0.00,389.42
2019-08-13 12:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.74,0.89,1.99,14.12,378.62
2019-08-13 13:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.00,0.88,1.90,140.61,362.47
2019-08-13 14:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.48,0.82,1.79,294.40,366.72
2019-08-13 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.77,0.68,1.15,455.15,359.37
2019-08-13 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.55,0.67,0.59,616.70,359.39
2019-08-13 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.01,0.63,0.16,712.27,359.20
2019-08-13 18:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.96,0.62,1.15,798.56,369.80
2019-08-13 19:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.89,0.61,1.33,819.88,386.77
2019-08-13 20:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,26.59,0.60,0.83,719.07,392.50
2019-08-13 21:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,26.05,0.55,1.04,611.71,391.07
2019-08-13 22:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.99,0.77,1.19,395.23,387.49
2019-08-13 23:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.43,0.85,0.87,212.97,397.24
2019-08-14 00:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.28,0.83,0.87,130.37,382.46
2019-08-14 01:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.08,0.81,1.38,60.61,372.71
2019-08-14 02:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.29,0.86,1.59,2.28,378.48
2019-08-14 03:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.96,0.94,2.08,0.00,375.58
2019-08-14 04:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.70,0.94,2.81,0.00,379.89
2019-08-14 05:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.30,0.94,2.99,0.00,384.32
2019-08-14 06:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.29,0.94,2.86,0.00,382.81
2019-08-14 07:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.82,0.93,2.93,0.00,381.30
2019-08-14 08:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.62,0.93,2.88,0.00,388.76
2019-08-14 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.11,0.95,3.10,0.00,376.91
2019-08-14 10:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,16.56,0.92,2.70,0.00,378.81
2019-08-14 11:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,16.51,0.90,3.02,0.00,377.34
2019-08-14 12:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,16.29,0.89,3.04,8.77,370.94
2019-08-14 13:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,16.81,0.88,3.08,101.08,360.44
2019-08-14 14:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.74,0.82,3.01,279.49,356.99
2019-08-14 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.33,0.66,2.91,460.00,340.12
2019-08-14 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.46,0.63,2.69,608.66,341.60
2019-08-14 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.77,0.57,2.48,715.07,349.69
2019-08-14 18:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.35,0.55,2.05,740.64,356.59
2019-08-14 19:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.75,0.53,1.75,645.15,381.02
2019-08-14 20:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.22,0.51,1.68,596.33,373.60
2019-08-14 21:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.35,0.48,1.77,624.94,359.25
2019-08-14 22:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.28,0.50,2.15,533.53,358.17
2019-08-14 23:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.21,0.49,1.89,400.24,351.96
2019-08-15 00:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.80,0.47,1.47,238.53,345.44
2019-08-15 01:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.03,0.43,1.14,80.70,344.06
2019-08-15 02:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.99,0.50,1.34,2.35,348.36
2019-08-15 03:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.64,0.64,1.52,0.00,340.31
2019-08-15 04:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.19,0.67,1.78,0.00,347.01
2019-08-15 05:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.63,0.73,1.59,0.00,350.89
2019-08-15 06:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.35,0.76,1.56,0.00,355.93
2019-08-15 07:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.22,0.78,1.44,0.00,327.58
2019-08-15 08:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.08,0.82,1.39,0.00,348.45
2019-08-15 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,16.61,0.91,1.85,0.00,324.54
2019-08-15 10:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,15.82,0.86,1.30,0.00,339.00
2019-08-15 11:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,15.83,0.87,1.54,0.00,342.20
2019-08-15 12:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,15.99,0.86,1.24,16.47,337.23
2019-08-15 13:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.40,0.85,1.29,129.00,338.41
2019-08-15 14:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.99,0.79,0.88,307.91,336.25
2019-08-15 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.74,0.58,1.11,479.58,340.79
2019-08-15 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.54,0.58,1.42,638.68,347.10
2019-08-15 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.99,0.56,1.67,591.70,369.85
2019-08-15 18:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.53,0.56,2.08,689.69,356.72
2019-08-15 19:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.79,0.55,2.57,738.24,367.28
2019-08-15 20:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.23,0.55,2.96,602.21,370.78
2019-08-15 21:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.57,0.53,3.01,520.65,374.00
2019-08-15 22:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.10,0.57,2.92,447.82,375.01
2019-08-15 23:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.45,0.55,3.08,348.86,375.39
2019-08-16 00:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.06,0.56,2.54,170.52,372.11
2019-08-16 01:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.94,0.57,2.47,43.66,383.88
2019-08-16 02:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.83,0.61,2.62,1.26,375.37
2019-08-16 03:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.61,0.73,2.90,0.00,370.34
2019-08-16 04:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.02,0.77,2.99,0.00,376.18
2019-08-16 05:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.73,0.85,2.88,0.00,382.10
2019-08-16 06:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.25,0.90,3.29,0.00,385.45
2019-08-16 07:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.18,0.92,3.53,0.00,384.95
2019-08-16 08:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.99,0.93,3.70,0.00,395.08
2019-08-16 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.47,0.97,3.70,0.00,391.39
2019-08-16 10:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.72,0.95,2.56,0.00,387.73
2019-08-16 11:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.54,0.94,3.03,0.00,373.61
2019-08-16 12:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.48,0.94,3.63,10.90,380.31
2019-08-16 13:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.33,0.94,3.68,69.32,375.07
2019-08-16 14:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.21,0.89,3.88,180.80,374.99
2019-08-16 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.32,0.72,3.38,291.09,370.77
2019-08-16 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.43,0.73,2.71,460.24,378.84
2019-08-16 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.68,0.68,2.88,553.54,379.39
2019-08-16 18:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.82,0.64,3.49,613.45,380.37
2019-08-16 19:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.66,0.60,3.62,577.09,362.10
2019-08-16 20:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.66,0.56,3.56,748.88,361.56
2019-08-16 21:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,26.29,0.50,3.62,667.69,361.66
2019-08-16 22:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.62,0.52,3.31,565.78,355.98
2019-08-16 23:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.69,0.51,2.65,357.03,363.63
2019-08-17 00:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.15,0.54,1.93,196.05,367.09
2019-08-17 01:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.93,0.59,2.03,71.08,366.32
2019-08-17 02:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.80,0.65,2.22,1.47,364.68
2019-08-17 03:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.13,0.78,2.26,0.00,364.17
2019-08-17 04:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.65,0.78,2.40,0.00,356.61
2019-08-17 05:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.56,0.80,3.14,0.00,342.87
2019-08-17 06:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.94,0.81,3.39,0.00,337.43
2019-08-17 07:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.59,0.82,2.87,0.00,342.19
2019-08-17 08:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.93,0.85,1.82,0.00,344.87
2019-08-17 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.67,0.87,1.57,0.00,332.84
2019-08-17 10:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,16.92,0.89,2.10,0.00,329.38
2019-08-17 11:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.26,0.90,3.20,0.00,327.51
2019-08-17 12:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,17.16,0.90,2.68,18.83,325.34
2019-08-17 13:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,18.30,0.88,2.98,148.54,325.63
2019-08-17 14:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.95,0.80,3.19,328.34,328.15
2019-08-17 15:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,23.70,0.59,3.65,507.08,335.23
2019-08-17 16:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.66,0.55,3.70,654.46,343.67
2019-08-17 17:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,26.01,0.49,3.05,780.56,346.81
2019-08-17 18:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,26.69,0.48,2.50,851.54,351.39
2019-08-17 19:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,27.29,0.47,2.81,868.60,355.48
2019-08-17 20:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,27.71,0.45,3.16,829.28,356.49
2019-08-17 21:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,27.84,0.47,3.43,736.13,357.06
2019-08-17 22:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,27.60,0.48,3.16,600.87,357.74
2019-08-17 23:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,27.29,0.51,4.08,425.98,358.13
2019-08-18 00:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,26.46,0.54,3.05,248.88,359.36
2019-08-18 01:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,25.19,0.55,2.91,78.17,360.10
2019-08-18 02:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,24.34,0.62,3.80,1.26,358.34
2019-08-18 03:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,22.46,0.81,4.45,0.00,358.97
2019-08-18 04:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,21.81,0.85,3.35,0.00,357.35
2019-08-18 05:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.80,0.89,3.11,0.00,360.96
2019-08-18 06:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.97,0.91,3.82,0.00,374.12
2019-08-18 07:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,20.00,0.91,3.63,0.00,407.02
2019-08-18 08:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.90,0.91,2.64,0.00,419.76
2019-08-18 09:00:00,"(44.9773, -93.265469)",era5,273.61,-6.00,19.13,0.95,1.94,0.00,420.35
